dispute_id,amount,scenario,reason,delivery_status,delivery_proof,refund_status,customer_message,merchant_message,transaction_date,delivery_date,ground_truth
CB00564,15408,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-11,2026-05-20,HUMAN_REVIEW
CB00454,16852,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-04,2026-04-06,HUMAN_REVIEW
CB00078,7484,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-23,2026-07-29,HUMAN_REVIEW
CB00256,1448,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-03,2026-06-04,CONTEST
CB00913,2519,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-02-28,2026-03-02,DO_NOT_CONTEST
CB00718,4332,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-22,2026-05-25,DO_NOT_CONTEST
CB00188,10404,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-11,2026-04-14,CONTEST
CB00830,9411,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-06,2026-08-10,DO_NOT_CONTEST
CB00144,9443,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-23,2026-04-24,HUMAN_REVIEW
CB00967,2360,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-09,2026-03-15,HUMAN_REVIEW
CB00815,7075,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-03,2026-04-08,HUMAN_REVIEW
CB00706,6544,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-15,2026-03-22,DO_NOT_CONTEST
CB00924,3351,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-05,2026-04-12,HUMAN_REVIEW
CB00255,15038,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-01,2026-03-06,DO_NOT_CONTEST
CB00112,4583,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-18,2026-04-23,HUMAN_REVIEW
CB00348,13451,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-24,2026-08-28,CONTEST
CB00413,3096,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-21,2026-06-25,CONTEST
CB00063,12918,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-18,2026-05-23,CONTEST
CB00101,10500,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-29,2026-06-30,DO_NOT_CONTEST
CB00662,18751,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-30,2026-07-31,HUMAN_REVIEW
CB00670,10322,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-06,2026-08-12,HUMAN_REVIEW
CB00690,12132,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-13,2026-03-23,DO_NOT_CONTEST
CB00056,11618,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-23,2026-06-27,HUMAN_REVIEW
CB00479,19247,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-20,2026-03-21,HUMAN_REVIEW
CB00421,8382,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-09,2026-07-11,HUMAN_REVIEW
CB00756,14960,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-25,2026-09-01,HUMAN_REVIEW
